339,2023
340,475
341,130
342,710
343,40
344,762
345,266
346,0
347,783
348,2985
349,266
350,775
351,270
352,123
353,691
354,648
355,46
356,169
357,207
358,1855
359,967
360,87
361,78
362,0
363,1205
364,107
365,441
366,308
367,302
368,22
369,182
370,20
371,56
372,0
373,202
374,382
375,219
376,189
377,1571
378,225
379,41
380,377
381,217
382,202
383,211
384,158
385,223
386,644
387,267
388,188
389,444
390,660
391,241
392,1362
393,265
394,322
395,746
396,91
397,821
398,223
399,701
400,355
401,25
402,217
403,641
404,773
405,2309
406,267
407,76
408,199
409,793
410,296
411,233
412,302
413,1627
414,196
415,862
416,798
417,816
418,568
419,242
420,207
421,158
422,1276
423,710
424,0
425,404
426,45
427,305
428,584
429,0
430,1047
431,906
432,158
433,131
434,302
435,609
436,148
437,331
438,231
439,0
440,280
441,591
442,238
443,146
444,53
445,162
446,269
447,128
448,1060
449,340
450,217
451,87
452,104
453,360
454,220
455,0
456,229
457,186
458,898
459,246
460,232
461,454
462,169
463,241
464,195
465,206
466,121
467,787
468,516
469,149
470,842
471,230
472,109
473,106
474,236
475,236
476,412
477,249
478,546
479,371
480,232
481,1095
482,992
483,1790
484,163
485,637
486,235
487,638
488,254
489,832
490,961
491,45
492,183
493,825
494,339
495,153
496,1208
497,436
498,90
499,4294
500,267
501,517
502,276
503,15
504,880
505,594
506,183
507,455
508,255
509,0
510,331
511,201
512,289
513,399
514,2058
515,216
516,484
517,220
518,0
519,345
520,85
521,0
522,60
523,204
524,222
525,0
526,212
527,207
528,168
529,1703
530,214
531,241
532,854
533,1552
534,475
535,22
536,504
537,401
538,1850
539,138
540,230
541,199
542,911
543,242
544,1273
545,218
546,1743
547,61
548,221
549,475
550,2023
551,130
552,710
553,40
554,762
555,266
556,783
557,2985
558,266
559,775
560,270
561,123
562,691
563,648
564,46
565,169
566,207
567,1855
568,967
569,87
570,78
571,1205
572,0
573,441
574,308
575,107
576,302
577,22
578,182
579,20
580,56
581,0
582,377
583,202
584,219
585,382
586,189
587,1571
588,581
589,225
590,217
591,202
592,223
593,211
594,158
595,644
596,267
597,660
598,524
599,1011
600,760
601,147
602,479
603,448
604,197
605,657
606,60
607,251
608,781
609,355
610,280
611,919
612,641
613,693
614,773
615,217
616,957
617,25
618,408
619,233
620,916
621,218
622,2309
623,1227
624,415
625,306
626,89
627,267
628,719
629,439
630,636
631,573
632,395
633,557
634,76
635,435
636,553
637,568
638,296
639,793
640,302
641,249
642,233
643,400
644,31
645,105
646,196
647,131
648,178
649,862
650,132
651,158
652,601
653,207
654,242
655,654
656,246
657,184
658,443
659,1276
660,194
661,710
662,203
663,432
664,162
665,0
666,305
667,1062
668,131
669,302
670,166
671,584
672,404
673,906
674,1047
675,158
676,0
677,609
678,148
679,128
680,231
681,0
682,331
683,238
684,591
685,280
686,146
687,162
688,217
689,269
690,53
691,1060
692,186
693,340
694,87
695,104
696,229
697,234
698,220
699,241
700,195
701,0
702,360
703,206
704,169
705,454
706,787
707,232
708,236
709,842
710,106
711,236
712,149
713,109
714,412
715,546
716,254
717,232
718,0
719,371
720,249
721,1790
722,235
723,992
724,121
725,1095
726,183
727,163
728,961
729,45
730,638
731,153
732,825
733,1208
734,436
735,832
736,637
737,90
738,56
739,4294
740,339
741,517
742,594
743,276
744,880
745,15
746,183
747,455
748,267
749,0
750,331
751,2058
752,201
753,399
754,216
755,484
756,289
757,220
758,0
759,204
760,0
761,85
762,60
763,222
764,345
765,207
766,168
767,1703
768,214
769,184
770,212
771,241
772,854
773,1552
774,22
775,475
776,504
777,401
778,1850
779,138
780,230
781,199
782,911
783,211
784,1273
785,242
786,176
787,1743
788,61
789,221
790,218
791,2023
792,130
793,710
794,475
795,40
796,266
797,762
798,55
799,524
800,551
801,153
802,1011
803,437
804,147
805,479
806,760
807,218
808,0
809,448
810,230
811,657
812,152
813,781
814,197
815,751
816,3635
817,1901
818,60
819,217
820,355
821,306
822,919
823,280
824,89
825,693
826,773
827,408
828,641
829,415
830,957
831,238
832,183
833,573
834,233
835,1227
836,719
837,916
838,2309
839,395
840,210
841,302
842,132
843,435
844,636
845,557
846,76
847,553
848,31
849,196
850,793
851,112
852,105
853,400
854,249
855,296
856,233
857,203
858,568
859,184
860,178
861,654
862,131
863,601
864,369
865,207
866,629
867,862
868,246
869,1276
870,443
871,754
872,158
873,194
874,200
875,166
876,305
877,162
878,432
879,15073
880,389
881,131
882,302
883,418
884,584
885,404
886,710
887,148
888,1047
889,0
890,906
891,158
892,1062
893,609
894,331
895,280
896,162
897,128
898,238
899,146
900,0
901,231
902,217
903,591
904,340
905,269
906,229
907,53
908,220
909,1060
910,87
911,169
912,104
913,234
914,195
915,186
916,360
917,149
918,454
919,241
920,206
921,787
922,232
923,236
924,249
925,842
926,106
927,371
928,236
929,109
930,232
931,412
932,546
933,254
934,0
935,1790
936,235
937,992
938,961
939,1095
940,183
941,163
942,638
943,45
944,121
945,153
946,825
947,1208
948,832
949,436
950,637
951,90
952,56
953,4294
954,339
955,517
956,594
957,15
958,276
959,880
960,289
961,267
962,183
963,455
964,0
965,2058
966,331
967,201
968,399
969,216
970,345
971,484
972,220
973,0
974,204
975,0
976,85
977,212
978,60
979,222
980,207
981,168
982,214
983,1703
984,184
985,241
986,854
987,1552
988,475
989,504
990,1850
991,401
992,97
993,230
994,138
995,199
996,911
997,211
998,8287
999,153
1000,524
1001,55
1002,551
1003,437
1004,203
1005,505
1006,479
1007,183
1008,69
1009,218
1010,147
1011,0
1012,760
1013,230
1014,448
1015,657
1016,1901
1017,3635
1018,1011
1019,197
1020,751
1021,60
1022,152
1023,144
1024,238
1025,306
1026,217
1027,919
1028,501
1029,280
1030,355
1031,408
1032,781
1033,89
1034,693
1035,773
1036,957
1037,573
1038,641
1039,415
1040,233
1041,183
1042,112
1043,2309
1044,1227
1045,395
1046,916
1047,719
1048,210
1049,435
1050,31
1051,302
1052,568
1053,557
1054,400
1055,76
1056,105
1057,553
1058,184
1059,196
1060,636
1061,233
1062,296
1063,793
1064,249
1065,178
1066,203
1067,244
1068,131
1069,601
1070,654
1071,207
1072,1417
1073,754
1074,862
1075,629
1076,432
1077,246
1078,443
1079,1276
1080,162
1081,369
1082,200
1083,468
1084,194
1085,158
1086,45
1087,15073
1088,389
1089,158
1090,0
1091,305
1092,584
1093,302
1094,148
1095,404
1096,710
1097,331
1098,1047
1099,906
1100,131
1101,609
1102,1062
1103,280
1104,348
1105,146
1106,128
1107,162
1108,238
1109,231
1110,591
1111,0
1112,217
1113,1060
1114,340
1115,146
1116,269
1117,53
1118,229
1119,220
1120,87
1121,169
1122,104
1123,186
1124,195
1125,360
1126,454
1127,241
1128,206
1129,149
1130,787
1131,232
1132,236
1133,842
1134,106
1135,249
1136,236
1137,109
1138,232
1139,412
1140,546
1141,254
1142,0
1143,1790
1144,153
1145,371
1146,235
1147,992
1148,961
1149,1095
1150,183
1151,163
1152,638
1153,45
1154,121
1155,832
1156,825
1157,1208
1158,436
1159,15
1160,637
1161,90
1162,4294
1163,289
1164,339
1165,517
1166,594
1167,880
1168,276
1169,267
1170,183
1171,455
1172,0
1173,2058
1174,331
1175,201
1176,399
1177,345
1178,216
1179,484
1180,220
1181,0
1182,204
1183,0
1184,85
1185,60
1186,222
1187,212
1188,207
1189,214
1190,184
1191,168
1192,1703
1193,241
1194,239
1195,854
1196,1552
1197,475
1198,0
1199,286
1200,146
1201,8287
1202,153
1203,55
1204,203
1205,551
1206,524
1207,505
1208,183
1209,437
1210,611
1211,479
1212,218
1213,760
1214,147
1215,1377
1216,0
1217,230
1218,448
1219,657
1220,3635
1221,1901
1222,501
1223,1011
1224,197
1225,751
1226,60
1227,238
1228,89
1229,306
1230,144
1231,112
1232,280
1233,355
1234,217
1235,919
1236,408
1237,781
1238,693
1239,152
1240,773
1241,957
1242,573
1243,183
1244,415
1245,233
1246,641
1247,1227
1248,395
1249,31
1250,1137
1251,2309
1252,916
1253,719
1254,435
1255,210
1256,544
1257,568
1258,302
1259,76
1260,105
1261,553
1262,184
1263,400
1264,557
1265,636
1266,233
1267,249
1268,793
1269,296
1270,196
1271,244
1272,131
1273,601
1274,178
1275,203
1276,207
1277,654
1278,1417
1279,862
1280,754
1281,468
1282,246
1283,443
1284,1276
1285,432
1286,162
1287,200
1288,194
1289,369
1290,158
1291,233
1292,15073
1293,158
1294,629
1295,389
1296,305
1297,302
1298,331
1299,584
1300,404
1301,148
1302,1047
1303,710
1304,906
1305,0
1306,131
1307,1062
1308,609
1309,348
1310,146
1311,162
1312,238
1313,280
1314,231
1315,217
1316,0
1317,128
1318,340
1319,591
1320,146
1321,229
1322,269
1323,53
1324,220
1325,1060
1326,169
1327,87
1328,104
1329,195
1330,186
1331,360
1332,241
1333,454
1334,206
1335,787
1336,236
1337,232
1338,249
1339,842
1340,106
1341,232
1342,149
1343,236
1344,109
1345,412
1346,546
1347,254
1348,0
1349,1790
1350,371
1351,235
1352,992
1353,183
1354,1095
1355,961
1356,163
1357,638
1358,45
1359,121
1360,153
1361,15
1362,832
1363,825
1364,436
1365,1208
1366,637
1367,289
1368,90
1369,4294
1370,339
1371,517
1372,594
1373,880
1374,276
1375,267
1376,183
1377,455
1378,0
1379,2058
1380,331
1381,345
1382,201
1383,399
1384,216
1385,484
1386,220
1387,204
1388,0
1389,212
1390,0
1391,85
1392,60
1393,222
1394,207
1395,214
1396,184
1397,168
1398,145
1399,0
1400,880
1401,286
1402,0
1403,486
1404,998
1405,1419
1406,810
1407,60
1408,146
1409,452
1410,1208
1411,176
1412,431
1413,828
1414,8287
1415,236
1416,120
1417,153
1418,203
1419,55
1420,505
1421,674
1422,551
1423,183
1424,524
1425,611
1426,437
1427,479
1428,84
1429,218
1430,1377
1431,230
1432,0
1433,760
1434,448
1435,147
1436,657
1437,1901
1438,751
1439,7675
1440,3635
1441,112
1442,144
1443,142
1444,501
1445,238
1446,197
1447,60
1448,1584
1449,306
1450,152
1451,280
1452,217
1453,408
1454,355
1455,957
1456,89
1457,415
1458,573
1459,773
1460,233
1461,641
1462,1137
1463,395
1464,1227
1465,544
1466,2309
1467,916
1468,719
1469,435
1470,183
1471,210
1472,76
1473,568
1474,302
1475,400
1476,31
1477,553
1478,105
1479,184
1480,410
1481,636
1482,793
1483,557
1484,296
1485,233
1486,249
1487,203
1488,196
1489,244
1490,207
1491,131
1492,601
1493,178
1494,654
1495,1417
1496,754
1497,1276
1498,862
1499,468
1500,246
1501,233
1502,443
1503,200
1504,432
1505,194
1506,162
1507,158
1508,369
1509,15073
1510,629
1511,158
1512,389
1513,305
1514,584
1515,331
1516,404
1517,1047
1518,302
1519,148
1520,710
1521,0
1522,131
1523,1062
1524,348
1525,146
1526,280
1527,231
1528,0
1529,128
1530,217
1531,162
1532,238
1533,591
1534,146
1535,229
1536,269
1537,53
1538,220
1539,1060
1540,340
1541,169
1542,87
1543,104
1544,195
1545,236
1546,186
1547,360
1548,149
1549,241
1550,454
1551,206
1552,787
1553,232
1554,842
1555,232
1556,106
1557,109
1558,236
1559,412
1560,546
1561,254
1562,0
1563,249
1564,153
1565,1790
1566,371
1567,992
1568,235
1569,183
1570,961
1571,163
1572,638
1573,45
1574,121
1575,832
1576,825
1577,267
1578,436
1579,289
1580,1208
1581,637
1582,90
1583,4294
1584,517
1585,339
1586,15
1587,880
1588,276
1589,183
1590,455
1591,0
1592,2058
1593,331
1594,201
1595,399
1596,345
1597,216
1598,298
1599,41
1600,257
1601,1108
1602,145
1603,205
1604,199
1605,1349
1606,0
1607,486
1608,0
1609,60
1610,176
1611,880
1612,286
1613,998
1614,1419
1615,210
1616,146
1617,359
1618,452
1619,0
1620,1208
1621,810
1622,8427
1623,828
1624,8287
1625,120
1626,236
1627,431
1628,203
1629,505
1630,153
1631,183
1632,55
1633,551
1634,674
1635,524
1636,437
1637,611
1638,479
1639,283
1640,230
1641,1377
1642,84
1643,760
1644,218
1645,0
1646,448
1647,657
1648,144
1649,147
1650,1901
1651,238
1652,1584
1653,7675
1654,60
1655,501
1656,197
1657,142
1658,217
1659,751
1660,3635
1661,306
1662,152
1663,112
1664,280
1665,355
1666,408
1667,1227
1668,641
1669,573
1670,1137
1671,957
1672,415
1673,773
1674,233
1675,2309
1676,395
1677,210
1678,435
1679,183
1680,719
1681,916
1682,302
1683,568
1684,544
1685,31
1686,400
1687,233
1688,553
1689,184
1690,76
1691,636
1692,557
1693,296
1694,105
1695,249
1696,793
1697,196
1698,244
1699,601
1700,178
1701,131
1702,203
1703,654
1704,207
1705,1417
1706,246
1707,705
1708,754
1709,862
1710,443
1711,1276
1712,200
1713,194
1714,162
1715,432
1716,158
1717,369
1718,15073
1719,629
1720,305
1721,389
1722,584
1723,404
1724,710
1725,1047
1726,302
1727,148
1728,158
1729,0
1730,131
1731,1062
1732,331
1733,280
1734,348
1735,146
1736,217
1737,146
1738,231
1739,0
1740,128
1741,162
1742,238
1743,591
1744,229
1745,269
1746,53
1747,1060
1748,340
1749,169
1750,87
1751,104
1752,220
1753,186
1754,236
1755,360
1756,195
1757,241
1758,454
1759,206
1760,232
1761,787
1762,232
1763,842
1764,106
1765,109
1766,149
1767,236
1768,412
1769,546
1770,254
1771,0
1772,249
1773,153
1774,1790
1775,371
1776,992
1777,183
1778,235
1779,961
1780,163
1781,638
1782,45
1783,121
1784,289
1785,832
1786,436
1787,825
1788,1208
1789,267
1790,637
1791,90
1792,4294
1793,339
1794,517
1795,15
1796,880
1797,276
1798,242
1799,431
1800,272
1801,142
1802,830
1803,298
1804,284
1805,758
1806,209
1807,41
1808,886
1809,1150
1810,480
1811,589
1812,0
1813,218
1814,300
1815,257
1816,406
1817,0
1818,1267
1819,150
1820,1349
1821,293
1822,199
1823,802
1824,5113
1825,757
1826,205
1827,847
1828,455
1829,145
1830,160
1831,906
1832,1108
1833,2350
1834,815
1835,1134
1836,256
1837,0
1838,486
1839,100
1840,176
1841,210
1842,60
1843,0
1844,896
1845,880
1846,286
1847,359
1848,3329
1849,160
1850,146
1851,171
1852,810
1853,1208
1854,124
1855,8427
1856,998
1857,828
1858,199
1859,137
1860,8287
1861,81
1862,0
1863,203
1864,120
1865,138
1866,236
1867,183
1868,153
1869,505
1870,55
1871,524
1872,431
1873,551
1874,674
1875,84
1876,437
1877,266
1878,611
1879,479
1880,230
1881,7675
1882,760
1883,218
1884,1377
1885,238
1886,0
1887,147
1888,448
1889,144
1890,1901
1891,197
1892,60
1893,501
1894,1584
1895,217
1896,306
1897,355
1898,751
1899,408
1900,112
1901,3635
1902,152
1903,142
1904,957
1905,415
1906,573
1907,773
1908,233
1909,395
1910,210
1911,1137
1912,641
1913,1227
1914,183
1915,31
1916,2309
1917,184
1918,719
1919,302
1920,568
1921,400
1922,544
1923,105
1924,553
1925,636
1926,557
1927,296
1928,178
1929,705
1930,233
1931,249
1932,196
1933,793
1934,601
1935,244
1936,178
1937,131
1938,203
1939,207
1940,654
1941,1417
1942,862
1943,754
1944,443
1945,246
1946,1276
1947,200
1948,194
1949,162
1950,432
1951,158
1952,369
1953,15073
1954,629
1955,305
1956,389
1957,584
1958,404
1959,710
1960,1047
1961,158
1962,302
1963,148
1964,0
1965,131
1966,1062
1967,280
1968,331
1969,348
1970,146
1971,146
1972,231
1973,0
1974,128
1975,238
1976,162
1977,591
1978,229
1979,217
1980,269
1981,53
1982,1060
1983,340
1984,87
1985,104
1986,220
1987,236
1988,195
1989,186
1990,360
1991,241
1992,454
1993,232
1994,206
1995,787
1996,232
1997,842
1998,270
1999,142
2000,242
2001,272
2002,431
2003,209
2004,830
2005,298
2006,284
2007,1048
2008,589
2009,0
2010,758
2011,41
2012,886
2013,218
2014,1150
2015,300
2016,406
2017,0
2018,257
2019,5113
2020,757
2021,802
2022,1267
2023,906
2024,150
2025,293
2026,1349
2027,205
2028,199
2029,160
2030,2350
2031,455
2032,847
2033,145
2034,100
2035,1108
2036,815
2037,1134
2038,0
2039,486
2040,64
2041,210
2042,256
2043,60
2044,176
2045,171
2046,124
2047,0
2048,160
2049,0
2050,359
2051,880
2052,146
2053,286
2054,998
2055,3329
2056,896
2057,49
2058,291
2059,146
2060,199
2061,810
2062,1208
2063,8427
2064,137
2065,81
2066,0
2067,828
2068,203
2069,120
2070,236
2071,8287
2072,854
2073,84
2074,153
2075,138
2076,183
2077,505
2078,524
2079,431
2080,551
2081,266
2082,55
2083,757
2084,674
2085,437
2086,218
2087,1377
2088,611
2089,230
2090,197
2091,479
2092,238
2093,7675
2094,144
2095,760
2096,448
2097,147
2098,0
2099,1901
2100,501
2101,306
2102,60
2103,197
2104,142
2105,751
2106,112
2107,3635
2108,1584
2109,217
2110,152
2111,415
2112,355
2113,408
2114,957
2115,1137
2116,573
2117,773
2118,233
2119,641
2120,183
2121,1227
2122,31
2123,395
2124,178
2125,210
2126,2309
2127,719
2128,400
2129,302
2130,568
2131,544
2132,553
2133,636
2134,184
2135,557
2136,105
2137,233
2138,196
2139,249
2140,793
2141,296
2142,244
2143,705
2144,178
2145,131
2146,601
2147,203
2148,207
2149,654
2150,468
2151,1417
2152,862
2153,754
2154,443
2155,246
2156,1276
2157,200
2158,194
2159,162
2160,432
2161,158
2162,369
2163,15073
2164,629
2165,305
2166,389
2167,584
2168,404
2169,710
2170,158
2171,1047
2172,302
2173,148
2174,0
2175,131
2176,1062
2177,280
2178,331
2179,348
2180,146
2181,146
2182,231
2183,0
2184,128
2185,238
2186,162
2187,229
2188,591
2189,217
2190,269
2191,53
2192,1060
2193,340
2194,87
2195,220
2196,104
2197,195
2198,270
2199,274
2200,242
2201,142
2202,272
2203,209
2204,431
2205,1048
2206,210
2207,298
2208,830
2209,284
2210,589
2211,0
2212,758
2213,480
2214,802
2215,218
2216,41
2217,886
2218,300
2219,1150
2220,0
2221,5113
2222,406
2223,257
2224,757
2225,906
2226,1267
2227,150
2228,205
2229,293
2230,160
2231,1349
2232,455
2233,199
2234,100
2235,1108
2236,815
2237,2350
2238,1134
2239,847
2240,210
2241,145
2242,0
2243,609
2244,256
2245,171
2246,896
2247,64
2248,160
2249,486
2250,146
2251,135
2252,60
2253,176
2254,663
2255,124
2256,359
2257,0
2258,0
2259,291
2260,212
2261,880
2262,3329
2263,286
2264,222
2265,49
2266,146
2267,998
2268,62
2269,137
2270,8427
2271,1208
2272,81
2273,203
2274,810
2275,199
2276,138
2277,0
2278,183
2279,828
2280,120
2281,236
2282,266
2283,8287
2284,854
2285,84
2286,153
2287,505
2288,437
2289,431
2290,757
2291,674
2292,263
2293,551
2294,524
2295,55
2296,611
2297,238
2298,197
2299,230
2300,479
2301,85
2302,218
2303,1377
2304,7675
2305,144
2306,448
2307,760
2308,147
2309,0
2310,1901
2311,306
2312,501
2313,197
2314,142
2315,751
2316,112
2317,3635
2318,1584
2319,217
2320,152
2321,415
2322,355
2323,408
2324,957
2325,1137
2326,573
2327,773
2328,233
2329,641
2330,183
2331,395
2332,31
2333,1227
2334,210
2335,2309
2336,400
2337,719
2338,302
2339,568
2340,178
2341,544
2342,553
2343,636
2344,184
2345,557
2346,192
2347,705
2348,105
2349,233
2350,196
2351,249
2352,793
2353,296
2354,244
2355,178
2356,131
2357,601
2358,207
2359,203
2360,654
2361,468
2362,1417
2363,862
2364,754
2365,443
2366,246
2367,1276
2368,194
2369,162
2370,432
2371,158
2372,369
2373,15073
2374,305
2375,629
2376,389
2377,584
2378,710
2379,404
2380,1047
2381,158
2382,302
2383,148
2384,0
2385,1062
2386,131
2387,280
2388,331
2389,348
2390,146
2391,146
2392,217
2393,231
2394,238
2395,0
2396,162
2397,128
2398,270
2399,274
2400,242
2401,142
2402,1475
2403,272
2404,1591
2405,210
2406,219
2407,209
2408,431
2409,1048
2410,298
2411,830
2412,284
2413,589
2414,758
2415,0
2416,480
2417,802
2418,218
2419,5113
2420,41
2421,300
2422,886
2423,1150
2424,0
2425,406
2426,57
2427,757
2428,257
2429,906
2430,160
2431,1267
2432,205
2433,293
2434,455
2435,150
2436,199
2437,1349
2438,100
2439,609
2440,847
2441,2350
2442,896
2443,1108
2444,815
2445,1134
2446,146
2447,210
2448,171
2449,256
2450,64
2451,160
2452,145
2453,486
2454,0
2455,291
2456,663
2457,124
2458,0
2459,0
2460,60
2461,135
2462,176
2463,212
2464,359
2465,880
2466,222
2467,146
2468,3329
2469,286
2470,49
2471,998
2472,62
2473,8427
2474,810
2475,137
2476,1208
2477,203
2478,81
2479,183
2480,199
2481,828
2482,138
2483,0
2484,266
2485,120
2486,462
2487,236
2488,854
2489,153
2490,8287
2491,84
2492,757
2493,437
2494,431
2495,263
2496,505
2497,674
2498,551
2499,524
2500,55
2501,85
2502,238
2503,611
2504,230
2505,479
2506,218
2507,1377
2508,7675
2509,1339
2510,197
2511,448
2512,144
2513,760
2514,306
2515,0
2516,1901
2517,147
2518,501
2519,197
2520,112
2521,751
2522,3635
2523,1584
2524,217
2525,142
2526,152
2527,355
2528,408
2529,957
2530,415
2531,573
2532,1137
2533,773
2534,233
2535,641
2536,395
2537,183
2538,31
2539,1227
2540,210
2541,178
2542,2309
2543,400
2544,719
2545,302
2546,568
2547,544
2548,553
2549,636
2550,184
2551,557
2552,192
2553,105
2554,196
2555,233
2556,249
2557,793
2558,705
2559,296
2560,244
2561,178
2562,131
2563,207
2564,601
2565,203
2566,654
2567,468
2568,1417
2569,862
2570,754
2571,443
2572,246
2573,1276
2574,194
2575,162
2576,432
2577,158
2578,369
2579,305
2580,15073
2581,629
2582,389
2583,584
2584,710
2585,404
2586,1047
2587,158
2588,302
2589,148
2590,0
2591,280
2592,1062
2593,131
2594,331
2595,348
2596,146
2597,146
2598,99
2599,270
2600,274
2601,68
2602,1475
2603,242
2604,142
2605,210
2606,1591
2607,219
2608,272
2609,209
2610,146
2611,758
2612,431
2613,1048
2614,57
2615,298
2616,284
2617,480
2618,830
2619,802
2620,0
2621,5113
2622,218
2623,300
2624,1150
2625,41
2626,886
2627,0
2628,406
2629,589
2630,757
2631,906
2632,160
2633,609
2634,1267
2635,53
2636,293
2637,455
2638,205
2639,150
2640,847
2641,1349
2642,100
2643,199
2644,2350
2645,171
2646,146
2647,145
2648,896
2649,210
2650,1108
2651,815
2652,1134
2653,486
2654,160
2655,256
2656,64
2657,291
2658,0
2659,124
2660,663
2661,0
2662,60
2663,176
2664,880
2665,135
2666,212
2667,359
2668,0
2669,146
2670,222
2671,3329
2672,286
2673,49
2674,998
2675,8427
2676,62
2677,137
2678,1208
2679,203
2680,810
2681,183
2682,81
2683,199
2684,266
2685,828
2686,138
2687,0
2688,120
2689,462
2690,236
2691,854
2692,153
2693,8287
2694,84
2695,437
2696,757
2697,431
2698,55
2699,263
2700,674
2701,551
2702,524
2703,505
2704,238
2705,611
2706,230
2707,479
2708,218
2709,85
2710,1377
2711,7675
2712,1339
2713,197
2714,448
2715,760
2716,144
2717,0
2718,1901
2719,147
2720,501
2721,197
2722,306
2723,112
2724,751
2725,3635
2726,1584
2727,217
2728,142
2729,152
2730,355
2731,408
2732,957
2733,415
2734,573
2735,1137
2736,773
2737,233
2738,395
2739,641
2740,178
2741,183
2742,1227
2743,31
2744,210
2745,2309
2746,400
2747,719
2748,302
2749,568
2750,544
2751,553
2752,636
2753,184
2754,557
2755,192
2756,105
2757,196
2758,233
2759,249
2760,793
2761,296
2762,244
2763,178
2764,131
2765,207
2766,601
2767,203
2768,705
2769,654
2770,468
2771,1417
2772,862
2773,754
2774,246
2775,443
2776,1276
2777,194
2778,162
2779,158
2780,369
2781,432
2782,305
2783,15073
2784,629
2785,389
2786,584
2787,710
2788,404
2789,1047
2790,158
2791,302
2792,148
2793,0
2794,280
2795,1062
2796,131
2797,331
2798,1222
2799,216
2800,181
2801,99
2802,262
2803,239
2804,504
2805,793
2806,1137
2807,1655
2808,318
2809,1596
2810,758
2811,513
2812,56
2813,475
2814,1679
2815,206
2816,347
2817,324
2818,548
2819,152
2820,970
2821,68
2822,270
2823,3399
2824,613
2825,592
2826,394
2827,274
2828,81
2829,224
2830,217
2831,1475
2832,242
2833,461
2834,1591
2835,142
2836,210
2837,206
2838,272
2839,209
2840,219
2841,57
2842,2962
2843,431
2844,758
2845,298
2846,311
2847,284
2848,146
2849,830
2850,802
2851,218
2852,1048
2853,300
2854,1150
2855,480
2856,41
2857,5113
2858,0
2859,91
2860,886
2861,0
2862,406
2863,757
2864,906
2865,280
2866,1267
2867,589
2868,205
2869,455
2870,160
2871,53
2872,1349
2873,100
2874,609
2875,293
2876,199
2877,171
2878,160
2879,210
2880,256
2881,146
2882,150
2883,815
2884,1134
2885,896
2886,847
2887,2350
2888,145
2889,291
2890,486
2891,0
2892,64
2893,135
2894,124
2895,176
2896,60
2897,0
2898,359
2899,663
2900,212
2901,0
2902,222
2903,146
2904,880
2905,286
2906,3329
2907,49
2908,998
2909,62
2910,137
2911,203
2912,8427
2913,810
2914,183
2915,81
2916,266
2917,1208
2918,199
2919,828
2920,138
2921,0
2922,120
2923,462
2924,236
2925,8287
2926,84
2927,153
2928,437
2929,757
2930,431
2931,55
2932,263
